message_id,message_text,message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,timestamp,hour_of_day,day_of_week,spam_label
900194,Reminder: your appointment is confirmed for the updated proposal. Let me know.,78,12,0,0,0,0,1,46.9,298,8,2025-11-18 20:00:00,20,1,0
900195,Please find the attached invoice for 10:30 AM. Appreciate it. https://company.portal/docs/3948,94,11,1,8,0,0,1,48,394,7,2025-12-04 23:00:00,23,3,0
900196,Earn money from home instantly instant cashback now! https://tinyurl.com/3416,77,9,1,4,1,1,0,62.1,35,15,2025-12-11 03:00:00,3,3,1
900197,Reminder: your appointment is confirmed for the quarterly review. Let me know.,78,12,0,0,0,0,1,56.7,185,9,2025-11-23 16:00:00,16,6,0
900198,Your order has been shipped and will arrive by next Monday. Appreciate it.,74,13,0,0,0,0,1,28.2,559,6,2025-11-07 20:00:00,20,4,0
900199,Can you send the report by end of day? the updated proposal. Regards.,69,13,0,0,0,0,1,70.2,336,4,2025-11-14 23:00:00,23,4,0
900200,Let's catch up tomorrow regarding the timeline. next Monday. Let me know.,73,12,0,0,0,0,0,77,130,9,2025-11-29 15:00:00,15,5,0
900201,"Act fast! Your account will be suspended unless ₹50,000 limited time! http://bit.ly/7191",88,12,1,9,2,0,0,51.3,204,24,2025-11-02 15:00:00,15,6,1
900202,Your order has been shipped and will arrive by the updated proposal. Regards. https://company.portal/docs/4852,110,14,1,4,0,0,1,64.3,650,,2025-12-20 20:00:00,20,5,0
900203,Thanks for your help on the project update. Friday evening. Thanks.,67,11,0,0,0,0,1,46,82,11,2025-12-16 01:00:00,1,1,0
900204,Let's catch up tomorrow regarding the timeline. 10:30 AM. Please confirm.,73,11,0,4,0,0,0,78.9,391,5,2025-11-15 01:00:00,1,5,0
900205,"Hi, can we reschedule our meeting to Friday evening. Regards.",61,10,0,0,0,0,2,52.9,304,7,2025-12-18 18:00:00,18,3,0
900206,Click here to verify your account free gift cards ASAP!,55,10,0,0,1,3,0,53.8,110,20,2025-12-11 14:00:00,14,3,1
900207,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,55.3,282,4,2025-11-05 21:00:00,21,2,0
900208,Here are the notes from today's discussion. the quarterly review. Please confirm. https://company.portal/docs/9465,114,13,1,4,0,0,1,39.2,192,4,2025-11-01 11:00:00,11,5,0
900209,Payment received successfully for your subscription. the quarterly review. Please confirm.,90,11,0,0,0,0,1,75.9,273,3,2025-11-20 21:00:00,21,3,0
900210,Could you review the document and share feedback? Friday evening. Let me know.,78,13,0,0,0,0,1,60.1,866,9,2025-12-12 14:00:00,14,4,0
900211,Reminder: your appointment is confirmed for 10:30 AM. Regards.,62,9,0,4,0,0,1,78.6,126,5,2025-11-15 09:00:00,9,5,0
900212,"Congratulations! You have won ₹50,000 before it expires!",56,8,0,5,2,0,0,22.6,85,18,2025-10-29 17:00:00,17,2,1
900213,Reminder: your appointment is confirmed for the updated proposal. Please confirm.,81,11,0,0,0,0,1,27.9,114,3,2025-12-20 19:00:00,19,5,0
900214,Your order has been shipped and will arrive by 10:30 AM. Thanks.,64,12,0,4,0,0,1,50.7,374,5,2025-10-28 19:00:00,19,1,0
900215,You've been selected for a cash prize of instant cashback before it expires! https://tinyurl.com/9862,101,14,1,4,1,3,0,59.5,135,17,2025-11-10 19:00:00,19,0,1
900216,Thanks for your help on the project update. the quarterly review. Thanks. https://company.portal/docs/1818,106,13,1,4,0,0,1,38.2,386,5,2025-11-02 16:00:00,16,6,0
900217,Get rich quick with this simple trick free gift cards ASAP!,59,11,0,0,1,1,0,49.8,29,15,2025-11-25 23:00:00,23,1,1
900218,Could you review the document and share feedback? Friday evening. Thanks.,73,11,0,0,0,0,1,64.5,421,5,2025-11-25 01:00:00,1,1,0
900219,Earn money from home instantly free gift cards today only!,58,10,0,0,1,1,0,44.1,71,22,2025-11-29 11:00:00,11,5,1
900220,Here are the notes from today's discussion. next Monday. Please confirm.,72,11,0,0,0,0,1,33.7,285,7,2025-11-29 03:00:00,3,5,0
900221,Can you send the report by end of day? next Monday. Let me know.,64,14,0,0,0,0,1,88.2,73,7,2025-12-14 20:00:00,20,6,0
900222,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it.,84,12,0,0,0,0,0,72.2,180,8,2025-11-09 00:00:00,0,6,0
900223,"Act fast! Your account will be suspended unless ₹50,000 ASAP! http://promo.example/3899",87,11,1,9,2,0,0,41,41,15,2025-11-16 20:00:00,20,6,1
900224,Payment received successfully for your subscription. the quarterly review. Please confirm.,90,11,0,0,0,0,1,39.3,434,4,2025-12-05 13:00:00,13,4,0
900225,"Hi, can we reschedule our meeting to the updated proposal. Regards.",67,11,0,0,0,0,2,72.3,429,13,2025-11-26 13:00:00,13,2,0
900226,Thanks for your help on the project update. Friday evening. Thanks.,67,11,0,0,0,0,1,56.3,246,,2025-11-26 14:00:00,14,2,0
900227,Congratulations! You have won instant cashback today only! http://promo.example/8164,84,9,1,4,2,1,0,44.2,151,16,2025-12-04 10:00:00,10,3,1
900228,Thanks for your help on the project update. next Monday. Please confirm.,72,12,0,0,0,0,1,49.7,450,3,2025-11-02 01:00:00,1,6,0
900229,Your order has been shipped and will arrive by 10:30 AM. Appreciate it.,71,13,0,4,0,0,1,67.7,277,9,2025-11-13 04:00:00,4,3,0
900230,Payment received successfully for your subscription. Friday evening. Please confirm.,84,10,0,0,0,0,1,52.6,467,7,2025-12-15 09:00:00,9,0,0
900231,You've been selected for a cash prize of exclusive bonus before it expires!,75,13,0,0,1,3,0,52.1,12,14,2025-11-07 11:00:00,11,4,1
900232,Could you review the document and share feedback? the updated proposal. Regards. https://company.portal/docs/8979,113,13,1,4,0,0,1,59.9,275,2,2025-11-06 09:00:00,9,3,0
900233,Thanks for your help on the project update. Friday evening. Let me know.,72,13,0,0,0,0,1,40.8,479,8,2025-11-15 23:00:00,23,5,0
900234,Could you review the document and share feedback? the quarterly review. Thanks.,79,12,0,0,0,0,1,20.4,544,7,2025-11-04 15:00:00,15,1,0
900235,Act fast! Your account will be suspended unless free gift cards before it expires! http://promo.example/1138,108,15,1,4,2,1,0,35.7,78,14,2025-11-01 16:00:00,16,5,1
900236,"Hi, can we reschedule our meeting to Friday evening. Regards.",61,10,0,0,0,0,2,44,197,13,2025-11-09 22:00:00,22,6,0
900237,Thanks for your help on the project update. the quarterly review. Appreciate it.,80,13,0,0,0,0,1,77.9,218,5,2025-12-03 08:00:00,8,2,0
900238,"Act fast! Your account will be suspended unless ₹50,000 now!",60,10,0,5,2,0,0,66.6,86,15,2025-11-20 19:00:00,19,3,1
900239,"Hi, can we reschedule our meeting to the quarterly review. Regards. https://company.portal/docs/6159",100,12,1,4,0,0,2,98.3,412,9,2025-12-13 20:00:00,20,5,0
900240,Payment received successfully for your subscription. 10:30 AM. Please confirm.,78,10,0,4,0,0,1,26.1,187,6,2025-12-17 02:00:00,2,2,0
900241,Here are the notes from today's discussion. Friday evening. Regards.,68,10,0,0,0,0,1,57.5,580,12,2025-11-17 03:00:00,3,0,0
900242,Reminder: your appointment is confirmed for Friday evening. Thanks.,67,9,0,0,0,0,1,41.8,309,7,2025-12-14 09:00:00,9,6,0
900243,Please find the attached invoice for the updated proposal. Thanks.,66,10,0,0,0,0,1,68.2,745,2,2025-12-14 15:00:00,15,6,0
900244,Thanks for your help on the project update. 10:30 AM. Let me know.,66,13,0,4,0,0,1,25.2,78,6,2025-12-13 12:00:00,12,5,0
900245,"Earn money from home instantly ₹50,000 limited time! http://promo.example/5171",78,9,1,9,1,0,0,38.2,10,20,2025-12-12 18:00:00,18,4,1
900246,Here are the notes from today's discussion. next Monday. Appreciate it.,71,11,0,0,0,0,1,14.8,240,9,2025-12-06 13:00:00,13,5,0
900247,Could you review the document and share feedback? next Monday. Appreciate it.,77,12,0,0,0,0,1,78.4,283,7,2025-12-11 03:00:00,3,3,0
900248,Payment received successfully for your subscription. next Monday. Appreciate it.,80,10,0,0,0,0,1,100,355,9,2025-11-01 14:00:00,14,5,0
900249,Here are the notes from today's discussion. the updated proposal. Please confirm.,81,12,0,0,0,0,1,52.4,347,3,2025-11-29 04:00:00,4,5,0
900250,Could you review the document and share feedback? 10:30 AM. Appreciate it.,74,12,0,4,0,0,1,53.2,144,8,2025-11-07 01:00:00,1,4,0
900251,Payment received successfully for your subscription. the quarterly review. Please confirm.,90,11,0,0,0,0,1,41.4,474,4,2025-11-27 05:00:00,5,3,0
900252,Thanks for your help on the project update. Friday evening. Thanks.,67,11,0,0,0,0,1,46.8,288,5,2025-12-14 11:00:00,11,6,0
900253,Payment received successfully for your subscription. Friday evening. Let me know.,81,11,0,0,0,0,1,54.7,128,9,2025-11-25 09:00:00,9,1,0
900254,Payment received successfully for your subscription. Friday evening. Let me know.,81,11,0,0,0,0,1,54.1,242,9,2025-12-23 02:00:00,2,1,0
900255,"Hi, can we reschedule our meeting to 10:30 AM. Thanks.",54,10,0,4,0,0,2,80.8,411,6,2025-12-14 04:00:00,4,6,0
900256,URGENT: Claim your reward now instant cashback limited time! http://promo.example/7657,86,10,1,4,1,3,0,47.4,88,20,2025-12-07 13:00:00,13,6,1
900257,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,77.4,343,3,2025-12-21 06:00:00,6,6,0
900258,Earn money from home instantly free gift cards today only!,58,10,0,0,1,1,0,45.2,16,23,2025-10-31 18:00:00,18,4,1
900259,Here are the notes from today's discussion. Friday evening. Appreciate it.,74,11,0,0,0,0,1,46.2,449,4,2025-12-22 19:00:00,19,0,0
900260,URGENT: Claim your reward now instant cashback before it expires! http://promo.example/7815,91,11,1,4,1,3,0,69.5,160,18,2025-12-01 21:00:00,21,0,1
900261,Act fast! Your account will be suspended unless free gift cards before it expires! http://bit.ly/7574,101,15,1,4,2,1,0,88,112,19,2025-11-10 10:00:00,10,0,1
900262,Please find the attached invoice for Friday evening. Thanks.,60,9,0,0,0,0,1,77.2,467,3,2025-12-22 03:00:00,3,0,0
900263,Thanks for your help on the project update. the quarterly review. Regards. https://company.portal/docs/7147,107,13,1,4,0,0,1,81.3,246,7,2025-11-29 19:00:00,19,5,0
900264,Here are the notes from today's discussion. 10:30 AM. Let me know.,66,12,0,4,0,0,1,81.8,226,6,2025-12-01 00:00:00,0,0,0
900265,Let's catch up tomorrow regarding the timeline. next Monday. Thanks.,68,10,0,0,0,0,0,81,600,10,2025-11-28 01:00:00,1,4,0
900266,Please find the attached invoice for Friday evening. Regards.,61,9,0,0,0,0,1,77,246,5,2025-11-21 17:00:00,17,4,0
900267,Please find the attached invoice for Friday evening. Appreciate it.,67,10,0,0,0,0,1,37,351,4,2025-12-05 06:00:00,6,4,0
900268,"Hi, can we reschedule our meeting to the quarterly review. Thanks.",66,11,0,0,0,0,2,,459,6,2025-11-03 01:00:00,1,0,0
900269,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,31.9,407,8,2025-11-09 01:00:00,1,6,0
900270,Get rich quick with this simple trick a brand new phone before it expires! http://bit.ly/2910,93,15,1,4,1,0,0,44.1,140,21,2025-11-27 17:00:00,17,3,1
900271,Can you send the report by end of day? the updated proposal. Regards.,69,13,0,0,0,0,1,45.1,305,3,2025-10-29 20:00:00,20,2,0
900272,Your order has been shipped and will arrive by the quarterly review. Appreciate it.,83,14,0,0,0,0,1,40.6,471,6,2025-11-25 13:00:00,13,1,0
900273,Let's catch up tomorrow regarding the timeline. the updated proposal. Let me know.,82,13,0,0,0,0,0,72.2,513,5,2025-11-09 07:00:00,7,6,0
900274,Thanks for your help on the project update. 10:30 AM. Let me know.,66,13,0,4,0,0,1,53.7,189,4,2025-11-30 17:00:00,17,6,0
900275,Here are the notes from today's discussion. the quarterly review. Appreciate it.,80,12,0,0,0,0,1,26.9,367,12,2025-12-17 03:00:00,3,2,0
900276,Act fast! Your account will be suspended unless exclusive bonus ASAP! https://tinyurl.com/5229,94,12,1,4,2,1,0,67,63,22,2025-12-07 07:00:00,7,6,1
900277,Could you review the document and share feedback? next Monday. Thanks.,70,11,0,0,0,0,1,31.7,201,10,2025-11-01 18:00:00,18,5,0
900278,"Hi, can we reschedule our meeting to the updated proposal. Regards.",67,11,0,0,0,0,2,52.3,365,8,2025-12-04 17:00:00,17,3,0
900279,URGENT: Claim your reward now free gift cards today only! https://tinyurl.com/3125,82,11,1,4,1,3,0,53.4,27,16,2025-12-11 05:00:00,5,3,1
900280,Let's catch up tomorrow regarding the timeline. Friday evening. Appreciate it.,78,11,0,0,0,0,0,,83,10,2025-11-22 14:00:00,14,5,0
900281,Can you send the report by end of day? 10:30 AM. Regards.,57,12,0,4,0,0,1,64.4,153,,2025-11-04 08:00:00,8,1,0
900282,Can you send the report by end of day? Friday evening. Let me know.,67,14,0,0,0,0,1,54.7,917,5,2025-12-04 15:00:00,15,3,0
900283,Let's catch up tomorrow regarding the timeline. Friday evening. Appreciate it.,78,11,0,0,0,0,0,80.8,132,2,2025-11-20 09:00:00,9,3,0
900284,Payment received successfully for your subscription. the quarterly review. Thanks.,82,10,0,0,0,0,1,29.5,226,3,2025-12-04 19:00:00,19,3,0
900285,Please find the attached invoice for the updated proposal. Thanks.,66,10,0,0,0,0,1,71.7,320,6,2025-10-25 18:00:00,18,5,0
900286,"Hi, can we reschedule our meeting to 10:30 AM. Let me know.",59,12,0,4,0,0,2,44.3,422,10,2025-10-31 11:00:00,11,4,0
900287,Click here to verify your account a brand new phone today only! http://promo.example/2260,89,13,1,4,1,2,0,32.2,21,15,2025-11-21 10:00:00,10,4,1
900288,URGENT: Claim your reward now instant cashback today only! http://bit.ly/6533,77,10,1,4,1,3,0,56.1,112,12,2025-10-28 05:00:00,5,1,1
900289,Payment received successfully for your subscription. 10:30 AM. Let me know.,75,11,0,4,0,0,1,74.9,720,3,2025-11-05 21:00:00,21,2,0
900290,"Hi, can we reschedule our meeting to next Monday. Appreciate it. https://company.portal/docs/1450",97,12,1,4,0,0,2,59.5,892,4,2025-12-01 18:00:00,18,0,0
900291,Your order has been shipped and will arrive by next Monday. Regards.,68,12,0,0,0,0,1,29.5,296,3,2025-11-28 15:00:00,15,4,0
900292,Could you review the document and share feedback? Friday evening. Thanks.,73,11,0,0,0,0,1,67.3,267,9,2025-11-15 17:00:00,17,5,0
900293,You are eligible for a refund of instant cashback now! http://promo.example/9994,80,11,1,4,1,1,0,86.2,188,29,2025-11-09 10:00:00,10,6,1
900294,Payment received successfully for your subscription. next Monday. Regards.,74,9,0,0,0,0,1,41.3,234,3,2025-12-22 02:00:00,2,0,0
900295,Earn money from home instantly instant cashback ASAP! http://promo.example/6370,79,9,1,4,1,1,0,51.5,348,22,2025-11-20 01:00:00,1,3,1
900296,"Hi, can we reschedule our meeting to 10:30 AM. Appreciate it.",61,11,0,4,0,0,2,82.4,475,8,2025-11-23 13:00:00,13,6,0
900297,Payment received successfully for your subscription. next Monday. Please confirm.,81,10,0,0,0,0,1,52.8,317,1,2025-11-23 14:00:00,14,6,0
900298,Here are the notes from today's discussion. Friday evening. Please confirm.,75,11,0,0,0,0,1,53.5,179,7,2025-11-15 13:00:00,13,5,0
900299,Thanks for your help on the project update. 10:30 AM. Let me know.,66,13,0,4,0,0,1,,648,9,2025-11-11 23:00:00,23,1,0
900300,Can you send the report by end of day? Friday evening. Appreciate it.,69,13,0,0,0,0,1,79.5,89,11,2025-10-26 06:00:00,6,6,0
900301,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,63.6,542,4,2025-11-18 16:00:00,16,1,0
900302,"Limited offer! Get ₹50,000 before it expires! http://bit.ly/1463",64,8,1,9,2,1,0,34.3,175,26,2025-11-05 07:00:00,7,2,1
900303,Please find the attached invoice for the quarterly review. Let me know.,71,12,0,0,0,0,1,47,551,6,2025-12-13 04:00:00,4,5,0
900304,Congratulations! You have won free gift cards limited time!,59,9,0,0,2,1,0,51.1,96,23,2025-12-10 22:00:00,22,2,1
900305,Can you send the report by end of day? 10:30 AM. Thanks.,56,12,0,4,0,0,1,,749,5,2025-11-01 22:00:00,22,5,0
900306,Reminder: your appointment is confirmed for next Monday. Please confirm.,72,10,0,0,0,0,1,61.5,469,13,2025-11-29 12:00:00,12,5,0
900307,Payment received successfully for your subscription. Friday evening. Appreciate it.,83,10,0,0,0,0,1,56.3,351,2,2025-11-06 12:00:00,12,3,0
900308,Here are the notes from today's discussion. Friday evening. Appreciate it.,74,11,0,0,0,0,1,64.9,582,6,2025-11-19 11:00:00,11,2,0
900309,Thanks for your help on the project update. the quarterly review. Thanks.,73,12,0,0,0,0,1,89.8,231,9,2025-12-13 23:00:00,23,5,0
900310,Here are the notes from today's discussion. next Monday. Let me know.,69,12,0,0,0,0,1,61.9,256,6,2025-11-10 07:00:00,7,0,0
900311,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,41.2,669,8,2025-11-30 22:00:00,22,6,0
900312,Here are the notes from today's discussion. the quarterly review. Regards.,74,11,0,0,0,0,1,57.3,222,5,2025-11-17 03:00:00,3,0,0
900313,Your order has been shipped and will arrive by the quarterly review. Thanks.,76,13,0,0,0,0,1,74.2,467,,2025-11-26 13:00:00,13,2,0
900314,You've been selected for a cash prize of instant cashback now!,62,11,0,0,1,3,0,87.7,115,20,2025-11-26 23:00:00,23,2,1
900315,Here are the notes from today's discussion. next Monday. Thanks.,64,10,0,0,0,0,1,58.4,218,7,2025-11-11 02:00:00,2,1,0
900316,Can you send the report by end of day? the updated proposal. Thanks.,68,13,0,0,0,0,1,67,347,7,2025-11-18 10:00:00,10,1,0
900317,URGENT: Claim your reward now free gift cards limited time! http://bit.ly/7079,78,11,1,4,1,3,0,67.6,125,12,2025-11-08 16:00:00,16,5,1
900318,You are eligible for a refund of exclusive bonus ASAP! https://tinyurl.com/2862,79,11,1,4,1,1,0,39.3,164,15,2025-12-04 06:00:00,6,3,1
900319,Let's catch up tomorrow regarding the timeline. Friday evening. Please confirm.,79,11,0,0,0,0,0,50.7,682,4,2025-12-15 02:00:00,2,0,0
900320,Payment received successfully for your subscription. 10:30 AM. Regards.,71,9,0,4,0,0,1,47.8,136,9,2025-12-01 08:00:00,8,0,0
900321,Payment received successfully for your subscription. Friday evening. Appreciate it.,83,10,0,0,0,0,1,68.6,160,9,2025-11-02 01:00:00,1,6,0
900322,Your order has been shipped and will arrive by the updated proposal. Thanks.,76,13,0,0,0,0,1,44.7,386,12,2025-12-11 02:00:00,2,3,0
900323,Could you review the document and share feedback? 10:30 AM. Thanks.,67,11,0,4,0,0,1,63.2,169,8,2025-12-11 02:00:00,2,3,0
900324,Please find the attached invoice for Friday evening. Appreciate it.,67,10,0,0,0,0,1,61.2,281,4,2025-11-25 21:00:00,21,1,0
900325,Limited offer! Get exclusive bonus today only!,46,7,0,0,2,2,0,28.5,49,17,2025-11-30 23:00:00,23,6,1
